alcohol,average_wages,cancer,education,employment_rate,gdp,happiness,hours_worked,life_at_birth,life_at_old,location,obese,pollution,smokers,social_spending,suicide,time
,,,,,,6.2,,,,MYS,,,,,,2007
,,,,,,5.8,,,,MYS,,,,,,2008
,,,,,,5.4,,,,MYS,,,,,,2009
,,,,,,5.6,96.9,,,MYS,,,,,,2010
,,,,,,5.8,97.2,,,MYS,,,,,,2011
,,,,,,5.9,97.9,,,MYS,,,,,,2012
,,,,,,5.8,93.8,,,MYS,,,,,,2013
,,,,,,6,92.3,,,MYS,,,,,,2014
,,,,,,6.3,93.5,,,MYS,,,,,,2015
,,,,,,,90.8,,,MYS,,,,,,2016
,,,,,,,90.7,,,MYS,,,,,,2017
,,,,,,4.9,,,,NAM,,,,,,2007
,,,,,,,100,,,NAM,,,,,,2010
,,,,,,,100,,,NAM,,,,,,2011
,,,,,,,100,,,NAM,,,,,,2012
,,,,,,,100,,,NAM,,,,,,2013
,,,,,,4.6,100,,,NAM,,,,,,2014
,,,,,,,100,,,NAM,,,,,,2015
,,,,,,,100,,,NAM,,,,,,2016
,,,,,,4.4,100,,,NAM,,,,,,2017
,,,,,,4.3,,,,NER,,,,,,2007
,,,,,,4.2,,,,NER,,,,,,2008
,,,,,,4.3,,,,NER,,,,,,2009
,,,,,,4.1,100,,,NER,,,,,,2010
,,,,,,4.6,100,,,NER,,,,,,2011
,,,,,,3.8,100,,,NER,,,,,,2012
,,,,,,3.7,100,,,NER,,,,,,2013
,,,,,,4.2,100,,,NER,,,,,,2014
,,,,,,3.7,100,,,NER,,,,,,2015
,,,,,,4.2,100,,,NER,,,,,,2016
,,,,,,4.6,100,,,NER,,,,,,2017
,,,,,,4.9,,,,NGA,,,,,,2007
,,,,,,4.9,,,,NGA,,,,,,2008
,,,,,,5,,,,NGA,,,,,,2009
,,,,,,4.8,99.9,,,NGA,,,,,,2010
,,,,,,,99.9,,,NGA,,,,,,2011
,,,,,,5.5,99.9,,,NGA,,,,,,2012
,,,,,,4.8,99.9,,,NGA,,,,,,2013
,,,,,,,99.9,,,NGA,,,,,,2014
,,,,,,4.9,99.9,,,NGA,,,,,,2015
,,,,,,5.2,99.9,,,NGA,,,,,,2016
,,,,,,5.3,99.9,,,NGA,,,,,,2017
,,,,,,4.9,,,,NIC,,,,,,2007
,,,,,,,99.6,,,NIC,,,,,,2010
,,,,,,,99.6,,,NIC,,,,,,2011
,,,,,,,99.6,,,NIC,,,,,,2012
,,,,,,,99.6,,,NIC,,,,,,2013
,,,,,,,99.6,,,NIC,,,,,,2014
,,,,,,,99.6,,,NIC,,,,,,2015
,,,,,,,99.4,,,NIC,,,,,,2016
,,,,,,,99.4,,,NIC,,,,,,2017
9.6,42.4,240.6,51917.5,73.5,,,,80.3,18.9,NLD,45.5,1429,23.1,7550.6,8,2007
9.7,41.1,241.2,52231.3,74.9,,,,80.5,,NLD,46.9,1429,23.3,7258.5,8.4,2008
9.4,40.6,239.3,54464,74.6,,,,80.8,19.3,NLD,47.2,1420,22.6,7667.5,8.9,2009
9.1,40.6,240.1,54477.2,73.9,,,100,81,,NLD,48.2,1420,20.9,7922.2,9.2,2010
9,40.2,237.6,54140.3,74.2,,,100,81.3,,NLD,48.2,1420,20.8,7999.3,9.5,2011
9.1,39,235,54362.2,74.3,,,100,81.2,19.5,NLD,47.9,1411,18.4,8094.3,10,2012
8.7,41.9,224.3,54555,73.6,,,99.9,81.4,19.7,NLD,45.6,1415,18.5,8160.9,10.5,2013
8.4,41.5,222.6,54260.7,73.1,,,99.9,81.8,20,NLD,48.2,1426,19.1,8088,10.4,2014
8.3,41.1,223.6,54892.6,74.2,,,99.8,81.6,,NLD,47.4,1426,19,8069.1,10.5,2015
8.2,41.1,224.6,55131.6,74.8,,,99.5,81.6,19.8,NLD,47.6,1438,18,,10.5,2016
8.3,41.2,,54633.8,75.8,,,99.5,81.8,,NLD,47.3,1435,16.8,,,2017
6.6,44.7,217.1,44498.6,76.8,,,,80.6,19.1,NOR,,1426,22,11868.7,10.5,2007
6.8,44.7,213.4,45529,78,,,,80.8,19.3,NOR,46,1429.5,21,11547.5,10.6,2008
6.7,44,208.5,46005.9,76.4,,,,81,,NOR,,1406.8,21,13089.7,11.9,2009
6.6,43.3,212.7,46594.2,75.3,,,16.3,81.2,19.6,NOR,,1415.3,19,12780.7,11.2,2010
6.4,43.8,208.1,48180,75.3,,,31.2,81.4,19.8,NOR,,1421.1,17,12431.9,12.1,2011
6.2,43.5,204.2,49465.1,75.8,,,7.4,81.5,,NOR,46,1419.7,16,12560.9,10.2,2012
6.2,42.6,196.4,50448.6,75.4,,,3.9,81.8,,NOR,,1408.1,15,12813.9,10.8,2013
6.1,40.2,198.2,50749,75.2,,,3.9,82.2,20.2,NOR,,1426.9,13,13473,10.5,2014
6,39.7,193.2,50994.1,74.8,,,3.8,82.4,,NOR,46,1423.9,13,14711.2,11.1,2015
6,39.2,189.8,50207.1,74.3,,,3.8,82.5,,NOR,,1424.4,12,,11.6,2016
6,38.8,,50412.1,74,,,3.8,82.7,,NOR,,1419.1,11,,,2017
,,,,,,,100,,,NPL,,,,,,2010
,,,,,,,100,,,NPL,,,,,,2011
,,,,,,,100,,,NPL,,,,,,2012
,,,,,,,100,,,NPL,,,,,,2013
,,,,,,,100,,,NPL,,,,,,2014
,,,,,,,100,,,NPL,,,,,,2015
,,,,,,,100,,,NPL,,,,,,2016
,,,,,,,100,,,NPL,,,,,,2017
9.2,,229.8,38387.9,75.1,,,,80.3,19.4,NZL,62.5,1774,18.1,5830.2,11.9,2007
9.5,,225.3,37964.8,74.6,,,,80.5,19.5,NZL,,1761,,6124.9,12.3,2008
9.3,,216.5,38433.3,72.8,,,,80.7,,NZL,64.7,1740,,6504.1,12,2009
9.6,,213.9,38802.8,72.2,,,10.3,80.8,,NZL,,1755,,6416.6,12.4,2010
9.5,,215.7,38803.6,72.5,,,10.7,81,,NZL,,1746,,6420.6,11.3,2011
9.2,,209.9,39621.7,72,,,5.5,81.2,20,NZL,64.3,1734,16.3,6575.1,12.5,2012
9.2,,211.4,39110.6,72.8,,,1.4,81.4,20.1,NZL,64.8,1752,15.6,6425.9,11.8,2013
9.1,38.4,210.2,39419.1,74.2,,,0.3,81.5,,NZL,65.1,1762,15.7,6592.4,11.5,2014
8.7,40.7,,40255.7,74.3,,,0.3,81.7,20.4,NZL,65.6,1757,15,6612.5,,2015
8.9,40.3,,41765,75.6,,,0,81.7,,NZL,66.8,1752,14.2,6600.3,,2016
8.8,41.2,,41953.6,76.9,,,0,81.9,,NZL,66.6,1753,13.8,6536.7,,2017
,45.1,,,,,,,,,OAVG,,,,,,2007
,45,,,,,,,,,OAVG,,,,,,2008
,44.7,,,,,,,,,OAVG,,,,,,2009
,44.8,,,,,,,,,OAVG,,,,,,2010
,44.5,,,,,,,,,OAVG,,,,,,2011
,44.5,,,,,,,,,OAVG,,,,,,2012
,44.3,,,,,,,,,OAVG,,,,,,2013
,43.6,,,,,,,,,OAVG,,,,,,2014
,43.4,,,,,,,,,OAVG,,,,,,2015
,43.1,,,,,,,,,OAVG,,,,,,2016
,42.5,,,,,,,,,OAVG,,,,,,2017
,,,44014.9,66.4,,,,,,OEC,,1768,,6490.1,,2007
,,,43934.2,66.3,,,,,,OEC,,1766,,6726.8,,2008
,,,44258.6,64.6,,,,,,OEC,,1731,,7132.9,,2009
,,,44418.8,64.4,,,,,,OEC,,1751,,7203.4,,2010
,,,44590.6,64.7,,,,,,OEC,,1750,,7171.4,,2011
,,,44581.8,64.9,,,,,,OEC,,1748,,7232.7,,2012
,,,44696.3,65.1,,,,,,OEC,,1744,,7314.9,,2013
,,,44996.7,65.7,,,,,,OEC,,1742,,7404.3,,2014
,,,45708.8,66.3,,,,,,OEC,,1743,,7071.1,,2015
,,,46016.7,67,,,,,,OEC,,1743,,,,2016
,,,46293.9,67.7,,,,,,OEC,,1737,,,,2017
,,,,,,,74.7,,,OECD,,,,,,2010
,,,,,,,77.6,,,OECD,,,,,,2011
,,,,,,,71,,,OECD,,,,,,2012
,,,,,,,68.4,,,OECD,,,,,,2013
,,,,,,,63.8,,,OECD,,,,,,2014
,,,,,,,63.3,,,OECD,,,,,,2015
,,,,,,,58.6,,,OECD,,,,,,2016
,,,,,,,58.7,,,OECD,,,,,,2017
,,,,,,,88.5,,,OECDE,,,,,,2010
,,,,,,,89.9,,,OECDE,,,,,,2011
,,,,,,,86.4,,,OECDE,,,,,,2012
,,,,,,,85.1,,,OECDE,,,,,,2013
,,,,,,,80.7,,,OECDE,,,,,,2014
,,,,,,,81.4,,,OECDE,,,,,,2015
,,,,,,,75.7,,,OECDE,,,,,,2016
,,,,,,,75.7,,,OECDE,,,,,,2017
,,,,,,,98.9,,,OMN,,,,,,2010
,,,,,,,98.9,,,OMN,,,,,,2011
,,,,,,,98.9,,,OMN,,,,,,2012
,,,,,,,98.9,,,OMN,,,,,,2013
,,,,,,,98.9,,,OMN,,,,,,2014
,,,,,,,98.9,,,OMN,,,,,,2015
,,,,,,,98.9,,,OMN,,,,,,2016
,,,,,,,98.9,,,OMN,,,,,,2017
,,,,,,,99.7,,,PAK,,,,,,2010
,,,,,,,99.7,,,PAK,,,,,,2011
,,,,,,,99.7,,,PAK,,,,,,2012
,,,,,,,99.7,,,PAK,,,,,,2013
,,,,,,,99.7,,,PAK,,,,,,2014
,,,,,,,99.7,,,PAK,,,,,,2015
,,,,,,,99.7,,,PAK,,,,,,2016
,,,,,,,99.7,,,PAK,,,,,,2017
,,,,,,,94.5,,,PAN,,,,,,2010
,,,,,,,95.4,,,PAN,,,,,,2011
,,,,,,,94.8,,,PAN,,,,,,2012
,,,,,,,92.2,,,PAN,,,,,,2013
,,,,,,,89.4,,,PAN,,,,,,2014
,,,,,,,87.6,,,PAN,,,,,,2015
,,,,,,,74.4,,,PAN,,,,,,2016
,,,,,,,73.6,,,PAN,,,,,,2017
,,,,,,,98.5,,,PER,,,,,,2010
,,,,,,,98.5,,,PER,,,,,,2011
,,,,,,,98.5,,,PER,,,,,,2012
,,,,,,,98.5,,,PER,,,,,,2013
,,,,,,,98.5,,,PER,,,,,,2014
,,,,,,,98.4,,,PER,,,,,,2015
,,,,,,,98.4,,,PER,,,,,,2016
,,,,,,,98.4,,,PER,,,,,,2017
,,,,,,,98.5,,,PHL,,,,,,2010
,,,,,,,98.5,,,PHL,,,,,,2011
,,,,,,,98.5,,,PHL,,,,,,2012
,,,,,,,98.1,,,PHL,,,,,,2013
,,,,,,,97.6,,,PHL,,,,,,2014
,,,,,,,97.9,,,PHL,,,,,,2015
,,,,,,,95.6,,,PHL,,,,,,2016
,,,,,,,95.2,,,PHL,,,,,,2017
,,,,,,,97.6,,,PNG,,,,,,2010
,,,,,,,97.6,,,PNG,,,,,,2011
,,,,,,,97.6,,,PNG,,,,,,2012
,,,,,,,97.6,,,PNG,,,,,,2013
,,,,,,,97.6,,,PNG,,,,,,2014
,,,,,,,97.6,,,PNG,,,,,,2015
,,,,,,,97.5,,,PNG,,,,,,2016
,,,,,,,97.5,,,PNG,,,,,,2017
10.3,67.6,260,21878.2,57,,,,75.4,,POL,,1859,,3674.6,13.4,2007
10.8,67.6,255.6,23045,59.2,,,,75.7,,POL,,1852,,3966.8,14.4,2008
10.2,66.8,251.8,22999,59.4,,,,75.8,17,POL,52.2,1838,23.8,4259.4,16.3,2009
10,66,244.2,23652.3,59,,,100,76.5,17.3,POL,,1834,,4292.7,15.9,2010
10.3,65.6,238.9,23654.2,59.3,,,100,76.8,,POL,,1829,,4247.8,15.3,2011
10.2,65.1,240.6,23445.5,59.7,,,100,76.9,17.6,POL,,1824,,4340.5,15.8,2012
10.8,64.4,234.7,23713,60,,,100,77.1,17.7,POL,,1821,,4612,15.5,2013
10.5,63.5,234,24195.8,61.7,,,100,77.7,,POL,53.3,1827,22.7,4735,14.8,2014
10.5,63,242.7,24726.1,62.9,,,100,77.6,17.9,POL,,1834,,,13.5,2015
10.5,62.6,236.7,25956.4,64.5,,,99.9,78,,POL,,1836,,,11.6,2016
10.6,62.2,,27058,66.1,,,99.9,77.9,,POL,,1815,,,,2017
,,,,,,,99.7,,,PRK,,,,,,2010
,,,,,,,99.7,,,PRK,,,,,,2011
,,,,,,,99.7,,,PRK,,,,,,2012
,,,,,,,99.7,,,PRK,,,,,,2013
,,,,,,,99.7,,,PRK,,,,,,2014
,,,,,,,99.7,,,PRK,,,,,,2015
,,,,,,,99.7,,,PRK,,,,,,2016
,,,,,,,99.7,,,PRK,,,,,,2017
12.6,13.8,197.6,26068.6,67.6,,,,79.2,18.6,PRT,,1745,,6012.6,8.9,2007
12.4,13.9,198.7,25983.9,68,,,,79.5,18.8,PRT,,1733,,6142.4,9,2008
12,15.2,198.3,27184.2,66.1,,,,79.7,19,PRT,,1733,,6586.4,8.9,2009
12.2,16.5,198.4,27080.3,65.3,,,50.9,80,19.1,PRT,,1735,,6689.8,9.3,2010
11.9,17.8,198.7,26436.5,63.8,,,55,80.6,19.7,PRT,,1714,,6554.3,8.6,2011
10.9,19.1,196.7,25294.2,61.4,,,29.4,80.5,,PRT,,1698,,6351.4,9,2012
10.5,20.7,195,25813.9,60.6,,,29.4,80.8,19.7,PRT,,1707,,6583.7,8.7,2013
10.4,21.6,194.1,25360.1,62.6,,,23.8,81.2,20,PRT,52.8,1714,16.8,6546.9,10.2,2014
10.5,22.3,194.3,25307.3,63.9,,,26.2,81.2,,PRT,67.6,1722,,6418.8,9.3,2015
10.7,23.1,196,25349.8,65.2,,,14,81.2,19.9,PRT,,1725,,,8.1,2016
,23.9,,25288.7,67.8,,,15.1,81.5,20.2,PRT,,1727,,,,2017
,,,,,,,100,,,PRY,,,,,,2010
,,,,,,,100,,,PRY,,,,,,2011
,,,,,,,100,,,PRY,,,,,,2012
,,,,,,,100,,,PRY,,,,,,2013
,,,,,,,100,,,PRY,,,,,,2014
,,,,,,,100,,,PRY,,,,,,2015
,,,,,,,99.3,,,PRY,,,,,,2016
,,,,,,,99.4,,,PRY,,,,,,2017
,,,,,,,100,,,QAT,,,,,,2010
,,,,,,,100,,,QAT,,,,,,2011
,,,,,,,100,,,QAT,,,,,,2012
,,,,,,,100,,,QAT,,,,,,2013
,,,,,,,100,,,QAT,,,,,,2014
,,,,,,,100,,,QAT,,,,,,2015
,,,,,,,100,,,QAT,,,,,,2016
,,,,,,,100,,,QAT,,,,,,2017
,,,,,,,100,,,ROU,,,,,,2010
,,,,,,,100,,,ROU,,,,,,2011
,,,,,,,99.1,,,ROU,,,,,,2012
,,,,,,,98.9,,,ROU,,,,,,2013
,,,,,,,97.9,,,ROU,,,,,,2014
,,,,,,,98.9,,,ROU,,,,,,2015
,,,,,,,97.6,,,ROU,,,,,,2016
,,,,,,,97.5,,,ROU,,,,,,2017
,,214,,,,,,67.7,13.9,RUS,,1999,,,28,2007
18,,213.7,,,,,,68.1,14,RUS,,1997,,,26.1,2008
16.1,,216.1,,,,,,68.8,,RUS,,1974,39.4,,25.4,2009
15.8,42.4,211.6,,,,,95.9,69,14.3,RUS,,1976,,,22.5,2010
15.2,42.2,208.9,,,,,95.2,69.8,14.8,RUS,,1979,,,21,2011
14.6,42.5,205,,,,,94.4,70.2,,RUS,,1982,,,20,2012
13.9,42,203.6,,,,,92.2,70.7,,RUS,,1980,,,19.3,2013
13.8,41.8,203.5,,,,,92.1,70.9,,RUS,,1985,,,17.9,2014
13,41.2,,,,,,90.3,71.3,,RUS,,1978,,,,2015
12.1,40.9,,,,,,90.4,71.8,,RUS,,1974,30.3,,,2016
11.1,38.5,,,,,,90.3,72.6,,RUS,,1980,,,,2017
,,,,,,,100,,,RWA,,,,,,2010
,,,,,,,100,,,RWA,,,,,,2011
,,,,,,,100,,,RWA,,,,,,2012
,,,,,,,100,,,RWA,,,,,,2013
,,,,,,,100,,,RWA,,,,,,2014
,,,,,,,100,,,RWA,,,,,,2015
,,,,,,,100,,,RWA,,,,,,2016
,,,,,,,100,,,RWA,,,,,,2017
,,,,,,,99.6,,,SAU,,,,,,2010
,,,,,,,99.6,,,SAU,,,,,,2011
,,,,,,,99.6,,,SAU,,,,,,2012
,,,,,,,99.6,,,SAU,,,,,,2013
,31.8,,,,,,99.6,,,SAU,,,,,,2014
,,,,,,,99.6,,,SAU,,,,,,2015
,32.9,,,,,,99.6,,,SAU,,,,,,2016
,,,,,,,99.6,,,SAU,,,,,,2017
,,,,,,,100,,,SDN,,,,,,2010
,,,,,,,100,,,SDN,,,,,,2011
,,,,,,,100,,,SDN,,,,,,2012
,,,,,,,100,,,SDN,,,,,,2013
,,,,,,,100,,,SDN,,,,,,2014
,,,,,,,100,,,SDN,,,,,,2015
,,,,,,,100,,,SDN,,,,,,2016
,,,,,,,100,,,SDN,,,,,,2017
,,,,,,,100,,,SEN,,,,,,2010
,,,,,,,100,,,SEN,,,,,,2011
,,,,,,,100,,,SEN,,,,,,2012
,,,,,,,100,,,SEN,,,,,,2013
,,,,,,,100,,,SEN,,,,,,2014
,,,,,,,100,,,SEN,,,,,,2015
,,,,,,,100,,,SEN,,,,,,2016
,,,,,,,100,,,SEN,,,,,,2017
,,,,,,,100,,,SGP,,,,,,2010
,,,,,,,100,,,SGP,,,,,,2011
,,,,,,,100,,,SGP,,,,,,2012
,,,,,,,100,,,SGP,,,,,,2013
,,,,,,,100,,,SGP,,,,,,2014
,,,,,,,100,,,SGP,,,,,,2015
,,,,,,,100,,,SGP,,,,,,2016
,,,,,,,100,,,SGP,,,,,,2017
,,,,,,,99.7,,,SLE,,,,,,2010
,,,,,,,99.7,,,SLE,,,,,,2011
,,,,,,,99.7,,,SLE,,,,,,2012
,,,,,,,99.7,,,SLE,,,,,,2013
,,,,,,,99.7,,,SLE,,,,,,2014
,,,,,,,99.7,,,SLE,,,,,,2015
,,,,,,,99.7,,,SLE,,,,,,2016
,,,,,,,99.7,,,SLE,,,,,,2017
,,,,,,,99.7,,,SLV,,,,,,2010
,,,,,,,99.7,,,SLV,,,,,,2011
,,,,,,,99.7,,,SLV,,,,,,2012
,,,,,,,99.7,,,SLV,,,,,,2013
,,,,,,,99.7,,,SLV,,,,,,2014
,,,,,,,99.7,,,SLV,,,,,,2015
,,,,,,,99.7,,,SLV,,,,,,2016
,,,,,,,99.7,,,SLV,,,,,,2017
,,,,,,,99.5,,,SOM,,,,,,2010
,,,,,,,99.5,,,SOM,,,,,,2011
,,,,,,,99.5,,,SOM,,,,,,2012
,,,,,,,99.5,,,SOM,,,,,,2013
,,,,,,,99.5,,,SOM,,,,,,2014
,,,,,,,99.5,,,SOM,,,,,,2015
,,,,,,,99.5,,,SOM,,,,,,2016
,,,,,,,99.5,,,SOM,,,,,,2017
,,,,,,,100,,,SRB,,,,,,2010
,,,,,,,100,,,SRB,,,,,,2011
,,,,,,,100,,,SRB,,,,,,2012
,,,,,,,100,,,SRB,,,,,,2013
,,,,,,,100,,,SRB,,,,,,2014
,,,,,,,100,,,SRB,,,,,,2015
,,,,,,,100,,,SRB,,,,,,2016
,,,,,,,100,,,SRB,,,,,,2017
10.7,,254.9,20514.4,60.7,,,,74.5,,SVK,,1791,,3635.5,,2007
11.2,,251.5,20718.3,62.2,,,,75,15.8,SVK,51.5,1793,,3847.1,10.7,2008
10.7,,246.1,21416.5,60.2,,,,75.3,,SVK,50.8,1780,19.5,4308.2,10.8,2009
10.1,74.7,247.2,22359.8,58.8,,,,75.6,,SVK,,1805,,4465.7,11.3,2010
10.2,75.2,,22161.1,59.3,,,,76.1,,SVK,,1793,,4538.5,,2011
10.1,75.2,254.7,21916.8,59.7,,,,76.2,,SVK,,1789,,4646.6,10.2,2012
9.9,73.6,260.5,22082.5,59.9,,,100,76.5,,SVK,,1772,,4758.6,10.9,2013
10.1,72.6,258.6,22510.9,61,,,100,76.9,17.1,SVK,54.2,1760,22.9,4902.3,9.7,2014
10.2,72.7,,23344,62.7,,,100,76.7,16.9,SVK,,1754,,5005.8,,2015
9.9,71.9,,24053.1,64.8,,,100,77.3,,SVK,,1740,,,,2016
9.7,70.5,,24719.5,66.2,,,100,77.3,17.2,SVK,,1714,,,,2017
11,,260.9,33606.5,67.8,,,,78.3,,SVN,55.1,1654.9,18.9,5761.6,19.9,2007
11,,262,34097.2,68.6,,,,79.1,,SVN,,1673.7,,5987.4,18.6,2008
10.5,,258.2,34435.8,67.5,,,,79.3,,SVN,,1678.8,,6187.2,20,2009
10.3,70.1,257.3,35473.8,66.2,,,100,79.8,18.9,SVN,,1680.1,,6495.2,18.6,2010
10.6,69.8,249.8,35340.8,64.4,,,100,80.1,19,SVN,,1663.2,,6555.5,19.3,2011
11,68.2,242.3,34227.7,64.1,,,100,80.2,19.1,SVN,,1644.6,,6374.6,19.3,2012
9.5,59.6,247.8,33748.9,63.3,,,,80.4,19.3,SVN,,1662.4,,6371.4,19.6,2013
10.9,59.4,235.1,34282.5,63.9,,,,81.2,,SVN,55.6,1681.9,18.9,6345.8,16.9,2014
11.5,60,243.3,34933.6,65.2,,,,80.9,19.5,SVN,,1687.8,,6364.5,18.1,2015
10.5,59.6,,36153.4,65.8,,,100,81.3,,SVN,,1652.9,,,,2016
10.1,59.4,,36883,69.3,,,100,81.1,,SVN,,1621.7,,,,2017
7,,198.3,39137.1,74.2,,,,81.1,,SWE,44.6,1472,13.8,10882.1,11.9,2007
7,,195.3,39678.8,74.3,,,,81.3,,SWE,44.9,1477,14.6,10765.5,12.2,2008
7.3,,192.8,39938.3,72.2,,,,81.5,19.7,SWE,45.5,1470,14,10945.8,12.9,2009
7.3,58.5,189.1,40175.4,72.2,,,100,81.6,,SWE,46.4,1494,13.6,10929.3,11.7,2010
7.4,57.6,187.5,40680.6,73.6,,,100,81.9,19.9,SWE,46.3,1491,13.1,10854.2,11.4,2011
7.2,57.1,188.3,41581,73.8,,,100,81.8,19.8,SWE,47.1,1478,12.8,11128.4,11.6,2012
7.3,56.6,186.2,42015.8,74.4,,,100,82,,SWE,46.9,1470,10.7,11452.6,12.3,2013
7.2,56.6,184.6,42444.1,74.8,,,99.9,82.3,,SWE,46.5,1470,11.9,11476.3,11.4,2014
7.2,53.4,184.7,43159.4,75.5,,,99.9,82.3,20.2,SWE,48.3,1471,11.2,11664.1,11.7,2015
7.2,53.3,179.6,43735.7,76.2,,,,82.4,20.3,SWE,48.8,1482,10.9,,11.1,2016
7.1,53,,43987.5,76.8,,,,82.5,,SWE,48.2,1470,10.4,,,2017
,52.7,,,,,,,,,SWZ,,,,,,2010
,52.4,,,,,,4.2,,,SWZ,,,,,,2011
,51.9,,,,,,6.2,,,SWZ,,,,,,2012
,51.8,,,,,,3.1,,,SWZ,,,,,,2013
,51.1,,,,,,3,,,SWZ,,,,,,2014
,42.9,,,,,,3.2,,,SWZ,,,,,,2015
,42.2,,,,,,3,,,SWZ,,,,,,2016
,41.6,,,,,,3,,,SWZ,,,,,,2017
,41.1,,,,,,3,,,SYR,,,,,,2010
,,,,,,,100,,,SYR,,,,,,2011
,,,,,,,100,,,SYR,,,,,,2012
,,,,,,,100,,,SYR,,,,,,2013
,,,,,,,100,,,SYR,,,,,,2014
,,,,,,,100,,,SYR,,,,,,2015
,,,,,,,100,,,SYR,,,,,,2016
,,,,,,,100,,,SYR,,,,,,2017
,,,,,,,100,,,TCD,,,,,,2010
,,,,,,,99.8,,,TCD,,,,,,2011
,,,,,,,99.8,,,TCD,,,,,,2012
,,,,,,,99.8,,,TCD,,,,,,2013
,,,,,,,99.8,,,TCD,,,,,,2014
,,,,,,,99.8,,,TCD,,,,,,2015
,,,,,,,99.8,,,TCD,,,,,,2016
,,,,,,,99.8,,,TCD,,,,,,2017
,,,,,,,99.8,,,TGO,,,,,,2010
,,,,,,,100,,,TGO,,,,,,2011
,,,,,,,100,,,TGO,,,,,,2012
,,,,,,,100,,,TGO,,,,,,2013
,,,,,,,100,,,TGO,,,,,,2014
,,,,,,,100,,,TGO,,,,,,2015
,,,,,,,100,,,TGO,,,,,,2016
,,,,,,,100,,,TGO,,,,,,2017
,,,,,,,100,,,THA,,,,,,2010
,,,,,,,99.9,,,THA,,,,,,2011
,,,,,,,99.9,,,THA,,,,,,2012
,,,,,,,99.9,,,THA,,,,,,2013
,,,,,,,99.9,,,THA,,,,,,2014
,,,,,,,99.9,,,THA,,,,,,2015
,,,,,,,99.9,,,THA,,,,,,2016
,,,,,,,99.9,,,THA,,,,,,2017
,,,,,,,99.9,,,TJK,,,,,,2010
,,,,,,,99.7,,,TJK,,,,,,2011
,,,,,,,99.7,,,TJK,,,,,,2012
,,,,,,,99.7,,,TJK,,,,,,2013
,,,,,,,99.7,,,TJK,,,,,,2014
,,,,,,,99.7,,,TJK,,,,,,2015
,,,,,,,99.7,,,TJK,,,,,,2016
,,,,,,,99.7,,,TJK,,,,,,2017
,,,,,,,99.7,,,TKM,,,,,,2010
,,,,,,,100,,,TKM,,,,,,2011
,,,,,,,100,,,TKM,,,,,,2012
,,,,,,,100,,,TKM,,,,,,2013
,,,,,,,100,,,TKM,,,,,,2014
,,,,,,,100,,,TKM,,,,,,2015
,,,,,,,100,,,TKM,,,,,,2016
,,,,,,,100,,,TKM,,,,,,2017
,,,,,,,100,,,TLS,,,,,,2010
,,,,,,,100,,,TLS,,,,,,2011
,,,,,,,100,,,TLS,,,,,,2012
,,,,,,,100,,,TLS,,,,,,2013
,,,,,,,100,,,TLS,,,,,,2014
,,,,,,,100,,,TLS,,,,,,2015
,,,,,,,100,,,TLS,,,,,,2016
,,,,,,,100,,,TLS,,,,,,2017
,,,,,,,100,,,TTO,,,,,,2010
,,,,,,,100,,,TTO,,,,,,2011
,,,,,,,100,,,TTO,,,,,,2012
,,,,,,,100,,,TTO,,,,,,2013
,,,,,,,100,,,TTO,,,,,,2014
,,,,,,,100,,,TTO,,,,,,2015
,,,,,,,100,,,TTO,,,,,,2016
,,,,,,,100,,,TTO,,,,,,2017
,,,,,,,100,,,TUN,,,,,,2010
,,,,,,,99.1,,,TUN,,,,,,2011
,,,,,,,99.1,,,TUN,,,,,,2012
,,,,,,,99.1,,,TUN,,,,,,2013
,,,,,,,99.1,,,TUN,,,,,,2014
,,,,,,,99.1,,,TUN,,,,,,2015
,,,,,,,99.1,,,TUN,,,,,,2016
,,,,,,,99.1,,,TUN,,,,,,2017
1.3,,,,44.6,,,,73.7,14.8,TUR,,1911,,1879.6,,2007
1.5,,,,44.9,,,,73.9,14.9,TUR,47.6,1900,27.4,1906.2,,2008
1.5,,147.5,,44.2,,,,74.1,,TUR,,1881,,2101.8,2,2009
1.5,,152.8,,46.3,,,,74.3,15,TUR,49.9,1877,25.4,2131.8,2.4,2010
1.5,,156,,48.4,,,,74.6,15.1,TUR,55.4,1864.2,,2247.8,1.7,2011
1.6,,155.5,,48.9,,,,74.6,15.1,TUR,52,1855.1,23.8,2354.3,2.1,2012
1.4,,166.1,,49.5,,,,78,,TUR,,1832,,2482.5,2.6,2013
1.5,,164.3,,49.5,,,,78,17.8,TUR,53.6,1832,27.3,2558.5,2.3,2014
1.4,,160.8,,50.1,,,,78,,TUR,,1832,,2656.9,2.1,2015
1.3,,160.6,,50.6,,,,78,17.7,TUR,53.9,,26.5,2936.5,2.6,2016
1.4,,,,51.5,,,,78.1,17.6,TUR,64.4,,,,,2017
,,,,,,,99.1,,,TZA,,,,,,2010
,,,,,,,99.4,,,TZA,,,,,,2011
,,,,,,,99.4,,,TZA,,,,,,2012
,,,,,,,99.4,,,TZA,,,,,,2013
,,,,,,,99.4,,,TZA,,,,,,2014
,,,,,,,99.4,,,TZA,,,,,,2015
,,,,,,,99.4,,,TZA,,,,,,2016
,,,,,,,99.4,,,TZA,,,,,,2017
,,,,,,,99.4,,,UGA,,,,,,2010
,18.3,,,,,,,,,UGA,,,,,,2011
